ts_event,rtype,publisher_id,instrument_id,open,high,low,close,volume,symbol
2024-09-03T09:40:41.000000000Z,32,2,38,228.080000000,228.080000000,228.080000000,228.080000000,15,AAPL
2024-09-03T09:40:41.000000000Z,32,2,11667,116.950000000,116.950000000,116.950000000,116.950000000,10,NVDA
2024-09-03T09:40:42.000000000Z,32,2,11667,116.970000000,116.970000000,116.970000000,116.970000000,8,NVDA
2024-09-03T09:40:45.000000000Z,32,2,11667,116.930000000,116.930000000,116.930000000,116.930000000,10,NVDA
2024-09-03T09:40:45.000000000Z,32,2,38,228.100000000,228.120000000,228.090000000,228.120000000,299,AAPL
2024-09-03T09:40:52.000000000Z,32,2,11667,116.920000000,116.920000000,116.870000000,116.870000000,1711,NVDA
2024-09-03T09:40:53.000000000Z,32,2,38,228.090000000,228.090000000,228.090000000,228.090000000,100,AAPL
2024-09-03T09:40:53.000000000Z,32,2,11667,116.890000000,116.890000000,116.890000000,116.890000000,9,NVDA
2024-09-03T09:40:56.000000000Z,32,2,11667,116.870000000,116.870000000,116.870000000,116.870000000,100,NVDA
2024-09-03T09:40:57.000000000Z,32,2,11667,116.880000000,116.910000000,116.880000000,116.910000000,110,NVDA
2024-09-03T09:41:02.000000000Z,32,2,11667,116.870000000,116.870000000,116.870000000,116.870000000,7,NVDA
2024-09-03T09:41:03.000000000Z,32,2,11667,116.900000000,116.900000000,116.900000000,116.900000000,24,NVDA
2024-09-03T09:41:04.000000000Z,32,2,11667,116.900000000,116.900000000,116.900000000,116.900000000,261,NVDA
2024-09-03T09:41:06.000000000Z,32,2,11667,116.900000000,116.900000000,116.900000000,116.900000000,100,NVDA
2024-09-03T09:41:09.000000000Z,32,2,11667,116.900000000,116.900000000,116.900000000,116.900000000,465,NVDA
2024-09-03T09:41:15.000000000Z,32,2,11667,116.910000000,116.910000000,116.910000000,116.910000000,100,NVDA
2024-09-03T09:41:18.000000000Z,32,2,11667,116.900000000,116.900000000,116.900000000,116.900000000,34,NVDA
2024-09-03T09:41:19.000000000Z,32,2,11667,116.900000000,116.900000000,116.880000000,116.880000000,76,NVDA
2024-09-03T09:41:40.000000000Z,32,2,11667,116.960000000,116.960000000,116.960000000,116.960000000,100,NVDA
2024-09-03T09:41:44.000000000Z,32,2,38,228.080000000,228.080000000,228.080000000,228.080000000,4,AAPL
2024-09-03T09:41:44.000000000Z,32,2,11667,116.940000000,116.940000000,116.940000000,116.940000000,15,NVDA
2024-09-03T09:41:51.000000000Z,32,2,11667,116.960000000,116.960000000,116.960000000,116.960000000,50,NVDA
2024-09-03T09:42:03.000000000Z,32,2,11667,117.000000000,117.060000000,117.000000000,117.060000000,2070,NVDA
2024-09-03T09:42:03.000000000Z,32,2,38,228.120000000,228.120000000,228.120000000,228.120000000,3,AAPL
2024-09-03T09:42:04.000000000Z,32,2,11667,117.050000000,117.060000000,117.050000000,117.050000000,700,NVDA
2024-09-03T09:42:04.000000000Z,32,2,10888,416.000000000,416.000000000,416.000000000,416.000000000,1,MSFT
2024-09-03T09:42:05.000000000Z,32,2,11667,117.010000000,117.010000000,117.010000000,117.010000000,3,NVDA
2024-09-03T09:42:07.000000000Z,32,2,11667,117.020000000,117.020000000,117.020000000,117.020000000,1,NVDA
2024-09-03T09:42:14.000000000Z,32,2,10888,416.000000000,416.000000000,416.000000000,416.000000000,5,MSFT
2024-09-03T09:42:15.000000000Z,32,2,11667,117.010000000,117.010000000,116.990000000,116.990000000,2372,NVDA
2024-09-03T09:42:19.000000000Z,32,2,11667,116.990000000,116.990000000,116.990000000,116.990000000,51,NVDA
2024-09-03T09:42:24.000000000Z,32,2,11667,116.970000000,116.970000000,116.970000000,116.970000000,3,NVDA
2024-09-03T09:42:26.000000000Z,32,2,11667,116.990000000,116.990000000,116.990000000,116.990000000,18,NVDA
2024-09-03T09:42:35.000000000Z,32,2,11667,116.970000000,116.970000000,116.970000000,116.970000000,3,NVDA
2024-09-03T09:42:40.000000000Z,32,2,11667,116.950000000,116.950000000,116.950000000,116.950000000,5,NVDA
2024-09-03T09:42:43.000000000Z,32,2,11667,116.950000000,116.950000000,116.950000000,116.950000000,15,NVDA
2024-09-03T09:42:52.000000000Z,32,2,11667,116.960000000,116.960000000,116.950000000,116.950000000,788,NVDA
2024-09-03T09:42:53.000000000Z,32,2,11667,116.950000000,116.950000000,116.950000000,116.950000000,100,NVDA
2024-09-03T09:42:57.000000000Z,32,2,11667,116.950000000,116.950000000,116.950000000,116.950000000,31,NVDA
2024-09-03T09:43:02.000000000Z,32,2,11667,116.950000000,116.980000000,116.950000000,116.980000000,26,NVDA
2024-09-03T09:43:05.000000000Z,32,2,11667,116.980000000,116.980000000,116.980000000,116.980000000,202,NVDA
2024-09-03T09:43:14.000000000Z,32,2,11667,116.990000000,116.990000000,116.990000000,116.990000000,7,NVDA
2024-09-03T09:43:16.000000000Z,32,2,11667,116.980000000,116.980000000,116.980000000,116.980000000,52,NVDA
2024-09-03T09:43:20.000000000Z,32,2,11667,116.950000000,116.950000000,116.950000000,116.950000000,84,NVDA
2024-09-03T09:43:29.000000000Z,32,2,11667,116.970000000,116.970000000,116.970000000,116.970000000,20,NVDA
2024-09-03T09:43:33.000000000Z,32,2,10888,415.850000000,415.850000000,415.850000000,415.850000000,350,MSFT
2024-09-03T09:43:33.000000000Z,32,2,38,228.150000000,228.150000000,228.150000000,228.150000000,20,AAPL
2024-09-03T09:43:36.000000000Z,32,2,11667,116.950000000,116.950000000,116.940000000,116.950000000,145,NVDA
2024-09-03T09:43:38.000000000Z,32,2,11667,116.930000000,116.930000000,116.920000000,116.920000000,101,NVDA
2024-09-03T09:43:40.000000000Z,32,2,11667,116.910000000,116.910000000,116.900000000,116.900000000,482,NVDA
2024-09-03T09:43:45.000000000Z,32,2,38,228.100000000,228.100000000,228.100000000,228.100000000,10,AAPL
2024-09-03T09:43:53.000000000Z,32,2,11667,116.900000000,116.900000000,116.900000000,116.900000000,1,NVDA
2024-09-03T09:43:55.000000000Z,32,2,38,228.050000000,228.050000000,228.050000000,228.050000000,1,AAPL
2024-09-03T09:44:01.000000000Z,32,2,11667,116.880000000,116.880000000,116.850000000,116.850000000,478,NVDA
2024-09-03T09:44:02.000000000Z,32,2,11667,116.870000000,116.870000000,116.870000000,116.870000000,19,NVDA
2024-09-03T09:44:04.000000000Z,32,2,11667,116.840000000,116.840000000,116.830000000,116.830000000,550,NVDA
2024-09-03T09:44:05.000000000Z,32,2,11667,116.860000000,116.860000000,116.860000000,116.860000000,65,NVDA
2024-09-03T09:44:10.000000000Z,32,2,11667,116.850000000,116.850000000,116.850000000,116.850000000,1,NVDA
2024-09-03T09:44:14.000000000Z,32,2,11667,116.820000000,116.820000000,116.810000000,116.810000000,155,NVDA
2024-09-03T09:44:15.000000000Z,32,2,11667,116.800000000,116.800000000,116.800000000,116.800000000,98,NVDA
2024-09-03T09:44:22.000000000Z,32,2,11667,116.770000000,116.770000000,116.770000000,116.770000000,15,NVDA
2024-09-03T09:44:24.000000000Z,32,2,11667,116.780000000,116.780000000,116.770000000,116.770000000,320,NVDA
2024-09-03T09:44:26.000000000Z,32,2,11667,116.770000000,116.770000000,116.750000000,116.750000000,2527,NVDA
2024-09-03T09:44:27.000000000Z,32,2,11667,116.750000000,116.750000000,116.700000000,116.700000000,1767,NVDA
2024-09-03T09:44:27.000000000Z,32,2,38,228.010000000,228.010000000,228.010000000,228.010000000,47,AAPL
2024-09-03T09:44:34.000000000Z,32,2,11667,116.750000000,116.750000000,116.750000000,116.750000000,2,NVDA
2024-09-03T09:44:35.000000000Z,32,2,11667,116.700000000,116.750000000,116.700000000,116.750000000,16,NVDA
2024-09-03T09:44:39.000000000Z,32,2,11667,116.750000000,116.750000000,116.750000000,116.750000000,30,NVDA
2024-09-03T09:44:40.000000000Z,32,2,38,228.000000000,228.000000000,228.000000000,228.000000000,51,AAPL
2024-09-03T09:44:49.000000000Z,32,2,11667,116.750000000,116.750000000,116.750000000,116.750000000,32,NVDA
2024-09-03T09:44:51.000000000Z,32,2,11667,116.750000000,116.750000000,116.750000000,116.750000000,68,NVDA
2024-09-03T09:44:55.000000000Z,32,2,11667,116.750000000,116.750000000,116.750000000,116.750000000,50,NVDA
2024-09-03T09:44:57.000000000Z,32,2,11667,116.750000000,116.750000000,116.750000000,116.750000000,6,NVDA
2024-09-03T09:45:01.000000000Z,32,2,11667,116.760000000,116.760000000,116.760000000,116.760000000,41,NVDA
2024-09-03T09:45:08.000000000Z,32,2,11667,116.760000000,116.760000000,116.760000000,116.760000000,91,NVDA
2024-09-03T09:45:13.000000000Z,32,2,11667,116.780000000,116.780000000,116.780000000,116.780000000,2,NVDA
2024-09-03T09:45:16.000000000Z,32,2,11667,116.790000000,116.790000000,116.790000000,116.790000000,1,NVDA
2024-09-03T09:45:18.000000000Z,32,2,11667,116.780000000,116.780000000,116.750000000,116.750000000,1480,NVDA
2024-09-03T09:45:24.000000000Z,32,2,38,228.010000000,228.010000000,228.010000000,228.010000000,2,AAPL
2024-09-03T09:45:24.000000000Z,32,2,11667,116.740000000,116.740000000,116.740000000,116.740000000,30,NVDA
2024-09-03T09:45:26.000000000Z,32,2,10888,415.620000000,415.620000000,415.620000000,415.620000000,51,MSFT
2024-09-03T09:45:26.000000000Z,32,2,11667,116.730000000,116.730000000,116.700000000,116.700000000,3624,NVDA
2024-09-03T09:45:27.000000000Z,32,2,11667,116.680000000,116.680000000,116.680000000,116.680000000,50,NVDA
2024-09-03T09:45:28.000000000Z,32,2,11667,116.670000000,116.670000000,116.670000000,116.670000000,1,NVDA
2024-09-03T09:45:34.000000000Z,32,2,11667,116.680000000,116.680000000,116.680000000,116.680000000,8,NVDA
2024-09-03T09:45:35.000000000Z,32,2,11667,116.670000000,116.670000000,116.670000000,116.670000000,60,NVDA
2024-09-03T09:45:45.000000000Z,32,2,11667,116.690000000,116.690000000,116.690000000,116.690000000,100,NVDA
2024-09-03T09:45:48.000000000Z,32,2,11667,116.690000000,116.690000000,116.690000000,116.690000000,10,NVDA
2024-09-03T09:45:49.000000000Z,32,2,11667,116.700000000,116.700000000,116.700000000,116.700000000,1,NVDA
2024-09-03T09:45:50.000000000Z,32,2,11667,116.680000000,116.700000000,116.680000000,116.700000000,599,NVDA
2024-09-03T09:45:56.000000000Z,32,2,11667,116.740000000,116.740000000,116.740000000,116.740000000,184,NVDA
2024-09-03T09:45:58.000000000Z,32,2,11667,116.750000000,116.750000000,116.750000000,116.750000000,100,NVDA
2024-09-03T09:45:59.000000000Z,32,2,11667,116.750000000,116.750000000,116.750000000,116.750000000,84,NVDA
2024-09-03T09:46:00.000000000Z,32,2,11667,116.800000000,116.800000000,116.800000000,116.800000000,1,NVDA
2024-09-03T09:46:02.000000000Z,32,2,11667,116.770000000,116.770000000,116.770000000,116.770000000,100,NVDA
2024-09-03T09:46:07.000000000Z,32,2,11667,116.730000000,116.740000000,116.730000000,116.740000000,85,NVDA
2024-09-03T09:46:08.000000000Z,32,2,11667,116.700000000,116.700000000,116.680000000,116.680000000,1244,NVDA
2024-09-03T09:46:11.000000000Z,32,2,11667,116.670000000,116.670000000,116.670000000,116.670000000,60,NVDA
2024-09-03T09:46:16.000000000Z,32,2,11667,116.700000000,116.700000000,116.700000000,116.700000000,26,NVDA
2024-09-03T09:46:17.000000000Z,32,2,11667,116.690000000,116.690000000,116.690000000,116.690000000,320,NVDA
2024-09-03T09:46:18.000000000Z,32,2,11667,116.690000000,116.690000000,116.690000000,116.690000000,14,NVDA
2024-09-03T09:46:26.000000000Z,32,2,11667,116.720000000,116.730000000,116.720000000,116.730000000,100,NVDA
2024-09-03T09:46:28.000000000Z,32,2,11667,116.690000000,116.690000000,116.680000000,116.680000000,20,NVDA
2024-09-03T09:46:29.000000000Z,32,2,11667,116.660000000,116.660000000,116.650000000,116.650000000,75,NVDA
2024-09-03T09:46:30.000000000Z,32,2,11667,116.690000000,116.690000000,116.690000000,116.690000000,2,NVDA
2024-09-03T09:46:31.000000000Z,32,2,11667,116.670000000,116.670000000,116.670000000,116.670000000,200,NVDA
2024-09-03T09:46:32.000000000Z,32,2,11667,116.670000000,116.670000000,116.640000000,116.640000000,1381,NVDA
2024-09-03T09:46:33.000000000Z,32,2,11667,116.650000000,116.650000000,116.650000000,116.650000000,231,NVDA
2024-09-03T09:46:34.000000000Z,32,2,10888,415.620000000,415.620000000,415.620000000,415.620000000,2,MSFT
2024-09-03T09:46:34.000000000Z,32,2,11667,116.660000000,116.660000000,116.650000000,116.650000000,110,NVDA
2024-09-03T09:46:36.000000000Z,32,2,11667,116.680000000,116.680000000,116.680000000,116.680000000,53,NVDA
2024-09-03T09:46:38.000000000Z,32,2,11667,116.650000000,116.650000000,116.650000000,116.650000000,381,NVDA
2024-09-03T09:46:40.000000000Z,32,2,11667,116.670000000,116.670000000,116.670000000,116.670000000,200,NVDA
2024-09-03T09:46:47.000000000Z,32,2,11667,116.730000000,116.730000000,116.730000000,116.730000000,400,NVDA
2024-09-03T09:46:55.000000000Z,32,2,11667,116.730000000,116.730000000,116.730000000,116.730000000,100,NVDA
2024-09-03T09:47:06.000000000Z,32,2,11667,116.720000000,116.720000000,116.720000000,116.720000000,9,NVDA
2024-09-03T09:47:08.000000000Z,32,2,11667,116.750000000,116.750000000,116.750000000,116.750000000,900,NVDA
2024-09-03T09:47:10.000000000Z,32,2,38,228.090000000,228.090000000,228.090000000,228.090000000,100,AAPL
2024-09-03T09:47:15.000000000Z,32,2,11667,116.830000000,116.830000000,116.830000000,116.830000000,10,NVDA
2024-09-03T09:47:17.000000000Z,32,2,11667,116.830000000,116.840000000,116.830000000,116.840000000,91,NVDA
2024-09-03T09:47:22.000000000Z,32,2,11667,116.840000000,116.850000000,116.840000000,116.850000000,260,NVDA
2024-09-03T09:47:25.000000000Z,32,2,11667,116.860000000,116.860000000,116.860000000,116.860000000,100,NVDA
2024-09-03T09:47:29.000000000Z,32,2,11667,116.860000000,116.860000000,116.860000000,116.860000000,100,NVDA
2024-09-03T09:47:31.000000000Z,32,2,11667,116.870000000,116.870000000,116.850000000,116.850000000,2143,NVDA
2024-09-03T09:47:33.000000000Z,32,2,11667,116.870000000,116.880000000,116.820000000,116.820000000,302,NVDA
2024-09-03T09:47:36.000000000Z,32,2,11667,116.850000000,116.850000000,116.850000000,116.850000000,150,NVDA
2024-09-03T09:47:38.000000000Z,32,2,11667,116.840000000,116.840000000,116.840000000,116.840000000,61,NVDA
2024-09-03T09:47:40.000000000Z,32,2,11667,116.840000000,116.840000000,116.840000000,116.840000000,19,NVDA
2024-09-03T09:47:41.000000000Z,32,2,11667,116.860000000,116.860000000,116.860000000,116.860000000,300,NVDA
2024-09-03T09:47:43.000000000Z,32,2,11667,116.840000000,116.840000000,116.840000000,116.840000000,150,NVDA
2024-09-03T09:47:46.000000000Z,32,2,11667,116.840000000,116.860000000,116.840000000,116.860000000,145,NVDA
2024-09-03T09:47:47.000000000Z,32,2,11667,116.860000000,116.860000000,116.860000000,116.860000000,18,NVDA
2024-09-03T09:47:48.000000000Z,32,2,11667,116.850000000,116.850000000,116.840000000,116.840000000,120,NVDA
2024-09-03T09:47:49.000000000Z,32,2,11667,116.850000000,116.850000000,116.850000000,116.850000000,29,NVDA
2024-09-03T09:47:58.000000000Z,32,2,11667,116.840000000,116.840000000,116.840000000,116.840000000,65,NVDA
2024-09-03T09:47:59.000000000Z,32,2,11667,116.810000000,116.810000000,116.810000000,116.810000000,100,NVDA
2024-09-03T09:48:05.000000000Z,32,2,11667,116.830000000,116.830000000,116.830000000,116.830000000,1,NVDA
2024-09-03T09:48:18.000000000Z,32,2,11667,116.750000000,116.750000000,116.740000000,116.740000000,120,NVDA
2024-09-03T09:48:19.000000000Z,32,2,11667,116.760000000,116.760000000,116.760000000,116.760000000,1,NVDA
2024-09-03T09:48:21.000000000Z,32,2,11667,116.740000000,116.740000000,116.720000000,116.720000000,3930,NVDA
2024-09-03T09:48:23.000000000Z,32,2,11667,116.740000000,116.740000000,116.740000000,116.740000000,10,NVDA
2024-09-03T09:48:26.000000000Z,32,2,11667,116.720000000,116.720000000,116.700000000,116.700000000,148,NVDA
2024-09-03T09:48:31.000000000Z,32,2,11667,116.730000000,116.730000000,116.730000000,116.730000000,100,NVDA
2024-09-03T09:48:36.000000000Z,32,2,11667,116.730000000,116.730000000,116.730000000,116.730000000,25,NVDA
2024-09-03T09:48:37.000000000Z,32,2,11667,116.720000000,116.720000000,116.720000000,116.720000000,100,NVDA
2024-09-03T09:48:38.000000000Z,32,2,11667,116.730000000,116.730000000,116.730000000,116.730000000,10,NVDA
2024-09-03T09:48:40.000000000Z,32,2,11667,116.730000000,116.730000000,116.730000000,116.730000000,5,NVDA
2024-09-03T09:48:59.000000000Z,32,2,11667,116.780000000,116.790000000,116.780000000,116.790000000,299,NVDA
2024-09-03T09:49:15.000000000Z,32,2,11667,116.760000000,116.760000000,116.760000000,116.760000000,20,NVDA
2024-09-03T09:49:19.000000000Z,32,2,11667,116.740000000,116.740000000,116.740000000,116.740000000,110,NVDA
2024-09-03T09:49:22.000000000Z,32,2,11667,116.730000000,116.730000000,116.700000000,116.700000000,5599,NVDA
2024-09-03T09:49:28.000000000Z,32,2,11667,116.680000000,116.680000000,116.670000000,116.670000000,200,NVDA
2024-09-03T09:49:29.000000000Z,32,2,11667,116.700000000,116.700000000,116.700000000,116.700000000,75,NVDA
2024-09-03T09:49:34.000000000Z,32,2,11667,116.700000000,116.700000000,116.700000000,116.700000000,79,NVDA
2024-09-03T09:49:38.000000000Z,32,2,11667,116.710000000,116.710000000,116.710000000,116.710000000,200,NVDA
2024-09-03T09:49:46.000000000Z,32,2,11667,116.710000000,116.710000000,116.710000000,116.710000000,40,NVDA
2024-09-03T09:49:47.000000000Z,32,2,11667,116.710000000,116.710000000,116.710000000,116.710000000,40,NVDA
2024-09-03T09:49:48.000000000Z,32,2,11667,116.710000000,116.710000000,116.710000000,116.710000000,150,NVDA
2024-09-03T09:49:59.000000000Z,32,2,38,228.130000000,228.130000000,228.130000000,228.130000000,100,AAPL
2024-09-03T09:50:01.000000000Z,32,2,11667,116.700000000,116.700000000,116.700000000,116.700000000,1,NVDA
2024-09-03T09:50:07.000000000Z,32,2,11667,116.700000000,116.700000000,116.700000000,116.700000000,32,NVDA
2024-09-03T09:50:14.000000000Z,32,2,38,228.140000000,228.140000000,228.140000000,228.140000000,2,AAPL
2024-09-03T09:50:19.000000000Z,32,2,38,228.140000000,228.140000000,228.140000000,228.140000000,98,AAPL
2024-09-03T09:50:20.000000000Z,32,2,11667,116.730000000,116.730000000,116.730000000,116.730000000,300,NVDA
2024-09-03T09:50:21.000000000Z,32,2,11667,116.730000000,116.730000000,116.730000000,116.730000000,200,NVDA
2024-09-03T09:50:22.000000000Z,32,2,11667,116.750000000,116.750000000,116.750000000,116.750000000,100,NVDA
2024-09-03T09:50:24.000000000Z,32,2,10888,415.750000000,415.760000000,415.750000000,415.760000000,120,MSFT
2024-09-03T09:50:25.000000000Z,32,2,11667,116.750000000,116.750000000,116.750000000,116.750000000,50,NVDA
2024-09-03T09:50:30.000000000Z,32,2,38,228.210000000,228.210000000,228.150000000,228.150000000,100,AAPL
2024-09-03T09:50:33.000000000Z,32,2,38,228.170000000,228.170000000,228.170000000,228.170000000,50,AAPL
2024-09-03T09:50:34.000000000Z,32,2,11667,116.790000000,116.790000000,116.790000000,116.790000000,100,NVDA
2024-09-03T09:50:35.000000000Z,32,2,11667,116.790000000,116.790000000,116.790000000,116.790000000,2400,NVDA
2024-09-03T09:50:38.000000000Z,32,2,11667,116.810000000,116.810000000,116.810000000,116.810000000,640,NVDA
2024-09-03T09:50:58.000000000Z,32,2,11667,116.790000000,116.800000000,116.740000000,116.790000000,1217,NVDA
2024-09-03T09:51:01.000000000Z,32,2,11667,116.790000000,116.790000000,116.790000000,116.790000000,3,NVDA
2024-09-03T09:51:14.000000000Z,32,2,11667,116.730000000,116.730000000,116.730000000,116.730000000,203,NVDA
2024-09-03T09:51:16.000000000Z,32,2,38,228.170000000,228.170000000,228.170000000,228.170000000,3,AAPL
2024-09-03T09:51:32.000000000Z,32,2,11667,116.780000000,116.780000000,116.780000000,116.780000000,10,NVDA
2024-09-03T09:51:36.000000000Z,32,2,11667,116.780000000,116.800000000,116.780000000,116.800000000,572,NVDA
2024-09-03T09:51:40.000000000Z,32,2,11667,116.790000000,116.800000000,116.790000000,116.800000000,156,NVDA
2024-09-03T09:51:41.000000000Z,32,2,11667,116.800000000,116.800000000,116.800000000,116.800000000,1000,NVDA
2024-09-03T09:51:42.000000000Z,32,2,10888,415.730000000,415.730000000,415.730000000,415.730000000,12,MSFT
2024-09-03T09:51:42.000000000Z,32,2,11667,116.800000000,116.800000000,116.800000000,116.800000000,40,NVDA
2024-09-03T09:51:43.000000000Z,32,2,11667,116.800000000,116.800000000,116.800000000,116.800000000,1,NVDA
2024-09-03T09:51:46.000000000Z,32,2,11667,116.800000000,116.850000000,116.800000000,116.850000000,394,NVDA
2024-09-03T09:51:51.000000000Z,32,2,11667,116.850000000,116.850000000,116.850000000,116.850000000,1,NVDA
2024-09-03T09:52:03.000000000Z,32,2,11667,116.810000000,116.820000000,116.810000000,116.820000000,600,NVDA
2024-09-03T09:52:06.000000000Z,32,2,11667,116.870000000,116.870000000,116.870000000,116.870000000,20,NVDA
2024-09-03T09:52:07.000000000Z,32,2,11667,116.880000000,116.880000000,116.880000000,116.880000000,20,NVDA
2024-09-03T09:52:09.000000000Z,32,2,10888,415.760000000,415.790000000,415.760000000,415.790000000,146,MSFT
2024-09-03T09:52:09.000000000Z,32,2,11667,116.890000000,116.900000000,116.890000000,116.900000000,2652,NVDA
2024-09-03T09:52:12.000000000Z,32,2,38,228.200000000,228.200000000,228.200000000,228.200000000,1,AAPL
2024-09-03T09:52:19.000000000Z,32,2,38,228.330000000,228.330000000,228.330000000,228.330000000,43,AAPL
2024-09-03T09:52:20.000000000Z,32,2,11667,116.900000000,116.900000000,116.900000000,116.900000000,10,NVDA
2024-09-03T09:52:24.000000000Z,32,2,11667,116.910000000,116.910000000,116.910000000,116.910000000,224,NVDA
2024-09-03T09:52:27.000000000Z,32,2,11667,116.920000000,116.930000000,116.910000000,116.910000000,450,NVDA
2024-09-03T09:52:29.000000000Z,32,2,11667,116.930000000,116.930000000,116.930000000,116.930000000,100,NVDA
2024-09-03T09:52:35.000000000Z,32,2,11667,116.900000000,116.900000000,116.900000000,116.900000000,5,NVDA
2024-09-03T09:52:36.000000000Z,32,2,11667,116.900000000,116.900000000,116.900000000,116.900000000,1395,NVDA
2024-09-03T09:53:13.000000000Z,32,2,11667,116.890000000,116.890000000,116.890000000,116.890000000,100,NVDA
2024-09-03T09:53:15.000000000Z,32,2,11667,116.880000000,116.880000000,116.880000000,116.880000000,100,NVDA
2024-09-03T09:53:18.000000000Z,32,2,38,228.410000000,228.410000000,228.410000000,228.410000000,771,AAPL
2024-09-03T09:53:20.000000000Z,32,2,38,228.350000000,228.350000000,228.350000000,228.350000000,2,AAPL
2024-09-03T09:53:20.000000000Z,32,2,11667,116.920000000,116.940000000,116.920000000,116.940000000,600,NVDA
2024-09-03T09:53:24.000000000Z,32,2,11667,116.910000000,116.910000000,116.890000000,116.890000000,134,NVDA
2024-09-03T09:53:28.000000000Z,32,2,11667,116.920000000,116.920000000,116.920000000,116.920000000,1,NVDA
2024-09-03T09:53:37.000000000Z,32,2,11667,116.930000000,116.930000000,116.930000000,116.930000000,41,NVDA
2024-09-03T09:53:39.000000000Z,32,2,11667,116.940000000,116.950000000,116.940000000,116.950000000,212,NVDA
2024-09-03T09:53:40.000000000Z,32,2,11667,116.940000000,116.940000000,116.890000000,116.890000000,575,NVDA
2024-09-03T09:53:40.000000000Z,32,2,38,228.360000000,228.360000000,228.360000000,228.360000000,1,AAPL
2024-09-03T09:53:42.000000000Z,32,2,11667,116.870000000,116.870000000,116.860000000,116.860000000,5920,NVDA
2024-09-03T09:53:46.000000000Z,32,2,38,228.370000000,228.370000000,228.370000000,228.370000000,1,AAPL
2024-09-03T09:53:56.000000000Z,32,2,38,228.390000000,228.390000000,228.390000000,228.390000000,1,AAPL
2024-09-03T09:53:59.000000000Z,32,2,38,228.390000000,228.390000000,228.390000000,228.390000000,1,AAPL
2024-09-03T09:54:05.000000000Z,32,2,38,228.330000000,228.350000000,228.330000000,228.350000000,192,AAPL
2024-09-03T09:54:05.000000000Z,32,2,11667,116.820000000,116.820000000,116.820000000,116.820000000,100,NVDA
2024-09-03T09:54:06.000000000Z,32,2,11667,116.800000000,116.800000000,116.800000000,116.800000000,110,NVDA
2024-09-03T09:54:14.000000000Z,32,2,11667,116.820000000,116.820000000,116.800000000,116.800000000,3050,NVDA
2024-09-03T09:54:16.000000000Z,32,2,11667,116.810000000,116.810000000,116.810000000,116.810000000,10,NVDA
2024-09-03T09:54:20.000000000Z,32,2,10888,415.790000000,415.790000000,415.790000000,415.790000000,10,MSFT
2024-09-03T09:54:21.000000000Z,32,2,11667,116.800000000,116.800000000,116.800000000,116.800000000,10,NVDA
2024-09-03T09:54:28.000000000Z,32,2,38,228.250000000,228.250000000,228.250000000,228.250000000,6,AAPL
2024-09-03T09:54:37.000000000Z,32,2,11667,116.830000000,116.830000000,116.800000000,116.800000000,301,NVDA
2024-09-03T09:54:40.000000000Z,32,2,11667,116.810000000,116.810000000,116.790000000,116.790000000,200,NVDA
2024-09-03T09:54:50.000000000Z,32,2,11667,116.810000000,116.810000000,116.810000000,116.810000000,100,NVDA
2024-09-03T09:54:51.000000000Z,32,2,11667,116.810000000,116.810000000,116.810000000,116.810000000,20,NVDA
2024-09-03T09:54:54.000000000Z,32,2,11667,116.830000000,116.850000000,116.830000000,116.850000000,316,NVDA
2024-09-03T09:55:02.000000000Z,32,2,11667,116.820000000,116.820000000,116.810000000,116.810000000,121,NVDA
2024-09-03T09:55:06.000000000Z,32,2,11667,116.810000000,116.810000000,116.810000000,116.810000000,75,NVDA
2024-09-03T09:55:07.000000000Z,32,2,11667,116.810000000,116.810000000,116.810000000,116.810000000,50,NVDA
2024-09-03T09:55:12.000000000Z,32,2,11667,116.800000000,116.800000000,116.780000000,116.780000000,3174,NVDA
2024-09-03T09:55:17.000000000Z,32,2,11667,116.760000000,116.760000000,116.760000000,116.760000000,400,NVDA
2024-09-03T09:55:19.000000000Z,32,2,11667,116.760000000,116.760000000,116.750000000,116.750000000,282,NVDA
2024-09-03T09:55:28.000000000Z,32,2,11667,116.770000000,116.770000000,116.770000000,116.770000000,16,NVDA
2024-09-03T09:55:46.000000000Z,32,2,10888,415.620000000,415.620000000,415.620000000,415.620000000,6,MSFT
2024-09-03T09:55:47.000000000Z,32,2,11667,116.770000000,116.770000000,116.750000000,116.750000000,137,NVDA
2024-09-03T09:55:49.000000000Z,32,2,11667,116.750000000,116.750000000,116.690000000,116.690000000,6893,NVDA
2024-09-03T09:55:49.000000000Z,32,2,10888,415.510000000,415.510000000,415.510000000,415.510000000,6,MSFT
2024-09-03T09:55:51.000000000Z,32,2,11667,116.680000000,116.720000000,116.670000000,116.720000000,374,NVDA
2024-09-03T09:55:53.000000000Z,32,2,11667,116.680000000,116.680000000,116.660000000,116.660000000,5923,NVDA
2024-09-03T09:55:54.000000000Z,32,2,11667,116.700000000,116.710000000,116.700000000,116.710000000,260,NVDA
2024-09-03T09:55:59.000000000Z,32,2,38,228.300000000,228.300000000,228.300000000,228.300000000,5,AAPL
2024-09-03T09:56:08.000000000Z,32,2,11667,116.770000000,116.790000000,116.770000000,116.790000000,730,NVDA
2024-09-03T09:56:17.000000000Z,32,2,11667,116.750000000,116.750000000,116.750000000,116.750000000,100,NVDA
2024-09-03T09:56:19.000000000Z,32,2,11667,116.750000000,116.750000000,116.730000000,116.730000000,5,NVDA
